filename,source,source_type,source_index,source_filename,parent_filename,parent_source_index,product_group,sampling_group,sampling_bucket,is_augmented,augmentation_transform,orientation_correction_angle_ccw,split
images/image_0126.jpeg,new_date_real,real_photo,125,KakaoTalk_Photo_2026-09-15-03-48-08 020.jpeg,KakaoTalk_Photo_2026-09-15-03-48-08 020.jpeg,125,new_date_pg_125,new_date_pg_125,new_real_photo,0,none,270,train
images/image_0127.jpeg,new_date_real,real_photo,126,KakaoTalk_Photo_2026-09-15-03-48-09 021.jpeg,KakaoTalk_Photo_2026-09-15-03-48-09 021.jpeg,126,new_date_pg_126,new_date_pg_126,new_real_photo,0,none,270,train
images/image_0128.jpeg,new_date_real,real_photo,127,KakaoTalk_Photo_2026-09-15-03-48-09 022.jpeg,KakaoTalk_Photo_2026-09-15-03-48-09 022.jpeg,127,new_date_pg_127,new_date_pg_127,new_real_photo,0,none,270,train
images/image_0129.jpeg,new_date_real,real_photo,128,KakaoTalk_Photo_2026-09-15-03-48-10 023.jpeg,KakaoTalk_Photo_2026-09-15-03-48-10 023.jpeg,128,new_date_pg_128,new_date_pg_128,new_real_photo,0,none,0,train
images/image_0130.jpeg,new_date_real,real_photo,129,KakaoTalk_Photo_2026-09-15-03-48-10 024.jpeg,KakaoTalk_Photo_2026-09-15-03-48-10 024.jpeg,129,new_date_pg_129,new_date_pg_129,new_real_photo,0,none,0,train
images/image_0131.jpeg,new_date_real,real_photo,130,KakaoTalk_Photo_2026-09-15-03-48-11 025.jpeg,KakaoTalk_Photo_2026-09-15-03-48-11 025.jpeg,130,new_date_pg_130,new_date_pg_130,new_real_photo,0,none,0,train
images/image_0132.jpeg,new_date_real,real_photo,131,KakaoTalk_Photo_2026-09-15-03-48-12 026.jpeg,KakaoTalk_Photo_2026-09-15-03-48-12 026.jpeg,131,new_date_pg_131,new_date_pg_131,new_real_photo,0,none,0,train
images/image_0133.jpeg,new_date_real,real_photo,132,KakaoTalk_Photo_2026-09-15-03-48-12 027.jpeg,KakaoTalk_Photo_2026-09-15-03-48-12 027.jpeg,132,new_date_pg_132,new_date_pg_132,new_real_photo,0,none,0,train
images/image_0134.jpeg,new_date_real,real_photo,133,KakaoTalk_Photo_2026-09-15-03-48-13 028.jpeg,KakaoTalk_Photo_2026-09-15-03-48-13 028.jpeg,133,new_date_pg_133,new_date_pg_133,new_real_photo,0,none,0,train
images/image_0135.jpeg,new_date_real,real_photo,134,KakaoTalk_Photo_2026-09-15-03-48-13 029.jpeg,KakaoTalk_Photo_2026-09-15-03-48-13 029.jpeg,134,new_date_pg_134,new_date_pg_134,new_real_photo,0,none,0,train
images/image_0136.jpeg,new_date_real,real_photo,135,KakaoTalk_Photo_2026-09-15-03-48-14 030.jpeg,KakaoTalk_Photo_2026-09-15-03-48-14 030.jpeg,135,new_date_pg_135,new_date_pg_135,new_real_photo,0,none,0,train
images/image_0137.jpeg,new_date_real,real_photo,136,KakaoTalk_Photo_2026-09-15-03-48-49 001.jpeg,KakaoTalk_Photo_2026-09-15-03-48-49 001.jpeg,136,new_date_pg_136,new_date_pg_136,new_real_photo,0,none,0,train
images/image_0138.jpeg,new_date_real,real_photo,137,KakaoTalk_Photo_2026-09-15-03-48-50 002.jpeg,KakaoTalk_Photo_2026-09-15-03-48-50 002.jpeg,137,new_date_pg_137,new_date_pg_137,new_real_photo,0,none,0,train
images/image_0139.jpeg,new_date_real,real_photo,138,KakaoTalk_Photo_2026-09-15-03-48-50 003.jpeg,KakaoTalk_Photo_2026-09-15-03-48-50 003.jpeg,138,new_date_pg_138,new_date_pg_138,new_real_photo,0,none,0,train
images/image_0140.jpeg,new_date_real,real_photo,139,KakaoTalk_Photo_2026-09-15-03-48-51 004.jpeg,KakaoTalk_Photo_2026-09-15-03-48-51 004.jpeg,139,new_date_pg_139,new_date_pg_139,new_real_photo,0,none,0,train
images/image_0141.jpeg,new_date_real,real_photo,140,KakaoTalk_Photo_2026-09-15-03-48-51 005.jpeg,KakaoTalk_Photo_2026-09-15-03-48-51 005.jpeg,140,new_date_pg_140,new_date_pg_140,new_real_photo,0,none,0,train
images/image_0142.jpeg,new_date_real,real_photo,141,KakaoTalk_Photo_2026-09-15-03-48-52 006.jpeg,KakaoTalk_Photo_2026-09-15-03-48-52 006.jpeg,141,new_date_pg_141,new_date_pg_141,new_real_photo,0,none,0,train
images/image_0143.jpeg,new_date_real,real_photo,142,KakaoTalk_Photo_2026-09-15-03-48-53 007.jpeg,KakaoTalk_Photo_2026-09-15-03-48-53 007.jpeg,142,new_date_pg_142,new_date_pg_142,new_real_photo,0,none,0,train
images/image_0144.jpeg,new_date_real,real_photo,143,KakaoTalk_Photo_2026-09-15-03-48-53 008.jpeg,KakaoTalk_Photo_2026-09-15-03-48-53 008.jpeg,143,new_date_pg_143,new_date_pg_143,new_real_photo,0,none,0,train
images/image_0145.jpeg,new_date_real,real_photo,144,KakaoTalk_Photo_2026-09-15-03-48-54 009.jpeg,KakaoTalk_Photo_2026-09-15-03-48-54 009.jpeg,144,new_date_pg_144,new_date_pg_144,new_real_photo,0,none,0,train
images/image_0146.jpeg,new_date_real,real_photo,145,KakaoTalk_Photo_2026-09-15-03-48-55 010.jpeg,KakaoTalk_Photo_2026-09-15-03-48-55 010.jpeg,145,new_date_pg_145,new_date_pg_145,new_real_photo,0,none,0,train
images/image_0147.jpeg,new_date_real,real_photo,146,KakaoTalk_Photo_2026-09-15-03-49-21 001.jpeg,KakaoTalk_Photo_2026-09-15-03-49-21 001.jpeg,146,new_date_pg_146,new_date_pg_146,new_real_photo,0,none,0,train
images/image_0148.jpeg,new_date_real,real_photo,147,KakaoTalk_Photo_2026-09-15-03-49-22 002.jpeg,KakaoTalk_Photo_2026-09-15-03-49-22 002.jpeg,147,new_date_pg_147,new_date_pg_147,new_real_photo,0,none,0,train
images/image_0149.jpeg,new_date_real,real_photo,148,KakaoTalk_Photo_2026-09-15-03-49-22 003.jpeg,KakaoTalk_Photo_2026-09-15-03-49-22 003.jpeg,148,new_date_pg_148,new_date_pg_148,new_real_photo,0,none,0,train
images/image_0150.jpeg,new_date_real,real_photo,149,KakaoTalk_Photo_2026-09-15-03-49-23 004.jpeg,KakaoTalk_Photo_2026-09-15-03-49-23 004.jpeg,149,new_date_pg_149,new_date_pg_149,new_real_photo,0,none,0,train
images/image_0151.jpeg,new_date_real,real_photo,150,KakaoTalk_Photo_2026-09-15-03-49-23 005.jpeg,KakaoTalk_Photo_2026-09-15-03-49-23 005.jpeg,150,new_date_pg_150,new_date_pg_150,new_real_photo,0,none,0,train
images/image_0152.jpeg,new_date_real,real_photo,151,KakaoTalk_Photo_2026-09-15-03-49-24 006.jpeg,KakaoTalk_Photo_2026-09-15-03-49-24 006.jpeg,151,new_date_pg_151,new_date_pg_151,new_real_photo,0,none,0,train
images/image_0153.jpeg,new_date_real,real_photo,152,KakaoTalk_Photo_2026-09-15-03-49-24 007.jpeg,KakaoTalk_Photo_2026-09-15-03-49-24 007.jpeg,152,new_date_pg_152,new_date_pg_152,new_real_photo,0,none,0,train
images/image_0154.jpeg,new_date_real,real_photo,153,KakaoTalk_Photo_2026-09-15-03-49-25 008.jpeg,KakaoTalk_Photo_2026-09-15-03-49-25 008.jpeg,153,new_date_pg_153,new_date_pg_153,new_real_photo,0,none,0,train
images/image_0155.jpeg,new_date_real,real_photo,154,KakaoTalk_Photo_2026-09-15-03-49-26 009.jpeg,KakaoTalk_Photo_2026-09-15-03-49-26 009.jpeg,154,new_date_pg_154,new_date_pg_154,new_real_photo,0,none,0,train
images/image_0156.jpeg,new_date_real,real_photo,155,KakaoTalk_Photo_2026-09-15-03-49-26 010.jpeg,KakaoTalk_Photo_2026-09-15-03-49-26 010.jpeg,155,new_date_pg_155,new_date_pg_155,new_real_photo,0,none,0,train
images/image_0157.jpeg,new_date_real,real_photo,156,KakaoTalk_Photo_2026-09-15-03-49-27 011.jpeg,KakaoTalk_Photo_2026-09-15-03-49-27 011.jpeg,156,new_date_pg_156,new_date_pg_156,new_real_photo,0,none,0,train
images/image_0158.jpeg,new_date_real,real_photo,157,KakaoTalk_Photo_2026-09-15-03-49-28 012.jpeg,KakaoTalk_Photo_2026-09-15-03-49-28 012.jpeg,157,new_date_pg_157,new_date_pg_157,new_real_photo,0,none,0,train
images/image_0159.jpeg,new_date_real,real_photo,158,KakaoTalk_Photo_2026-09-15-03-49-28 013.jpeg,KakaoTalk_Photo_2026-09-15-03-49-28 013.jpeg,158,new_date_pg_158,new_date_pg_158,new_real_photo,0,none,0,train
images/image_0160.jpeg,new_date_real,real_photo,159,KakaoTalk_Photo_2026-09-15-03-49-29 014.jpeg,KakaoTalk_Photo_2026-09-15-03-49-29 014.jpeg,159,new_date_pg_159,new_date_pg_159,new_real_photo,0,none,0,train
images/image_0161.jpeg,new_date_real,real_photo,160,KakaoTalk_Photo_2026-09-15-03-49-29 015.jpeg,KakaoTalk_Photo_2026-09-15-03-49-29 015.jpeg,160,new_date_pg_160,new_date_pg_160,new_real_photo,0,none,0,train
images/image_0162.jpeg,new_date_real,real_photo,161,KakaoTalk_Photo_2026-09-15-03-49-30 016.jpeg,KakaoTalk_Photo_2026-09-15-03-49-30 016.jpeg,161,new_date_pg_161,new_date_pg_161,new_real_photo,0,none,0,train
images/image_0163.jpeg,new_date_real,real_photo,162,KakaoTalk_Photo_2026-09-15-03-49-30 017.jpeg,KakaoTalk_Photo_2026-09-15-03-49-30 017.jpeg,162,new_date_pg_162,new_date_pg_162,new_real_photo,0,none,0,train
images/image_0164.jpeg,new_date_real,real_photo,163,KakaoTalk_Photo_2026-09-15-03-49-31 018.jpeg,KakaoTalk_Photo_2026-09-15-03-49-31 018.jpeg,163,new_date_pg_163,new_date_pg_163,new_real_photo,0,none,0,train
images/image_0165.jpeg,new_date_real,real_photo,164,KakaoTalk_Photo_2026-09-15-03-49-32 019.jpeg,KakaoTalk_Photo_2026-09-15-03-49-32 019.jpeg,164,new_date_pg_164,new_date_pg_164,new_real_photo,0,none,0,train
images/image_0166.jpeg,new_date_real,real_photo,165,KakaoTalk_Photo_2026-09-15-03-49-32 020.jpeg,KakaoTalk_Photo_2026-09-15-03-49-32 020.jpeg,165,new_date_pg_165,new_date_pg_165,new_real_photo,0,none,0,train
images/image_0167.jpeg,new_date_real,real_photo,166,KakaoTalk_Photo_2026-09-15-03-49-33 021.jpeg,KakaoTalk_Photo_2026-09-15-03-49-33 021.jpeg,166,new_date_pg_166,new_date_pg_166,new_real_photo,0,none,0,train
images/image_0168.jpeg,new_date_real,real_photo,167,KakaoTalk_Photo_2026-09-15-03-49-33 022.jpeg,KakaoTalk_Photo_2026-09-15-03-49-33 022.jpeg,167,new_date_pg_167,new_date_pg_167,new_real_photo,0,none,0,train
images/image_0169.jpeg,new_date_real,real_photo,168,KakaoTalk_Photo_2026-09-15-03-49-34 023.jpeg,KakaoTalk_Photo_2026-09-15-03-49-34 023.jpeg,168,new_date_pg_168,new_date_pg_168,new_real_photo,0,none,0,train
images/image_0170.jpeg,new_date_real,real_photo,169,KakaoTalk_Photo_2026-09-15-03-49-35 024.jpeg,KakaoTalk_Photo_2026-09-15-03-49-35 024.jpeg,169,new_date_pg_169,new_date_pg_169,new_real_photo,0,none,0,train
images/image_0171.jpeg,new_date_real,real_photo,170,KakaoTalk_Photo_2026-09-15-03-49-36 025.jpeg,KakaoTalk_Photo_2026-09-15-03-49-36 025.jpeg,170,new_date_pg_170,new_date_pg_170,new_real_photo,0,none,0,train
images/image_0172.jpeg,new_date_real,real_photo,171,KakaoTalk_Photo_2026-09-15-03-49-36 026.jpeg,KakaoTalk_Photo_2026-09-15-03-49-36 026.jpeg,171,new_date_pg_171,new_date_pg_171,new_real_photo,0,none,0,train
images/image_0173.jpeg,new_date_real,real_photo,172,KakaoTalk_Photo_2026-09-15-03-49-37 027.jpeg,KakaoTalk_Photo_2026-09-15-03-49-37 027.jpeg,172,new_date_pg_172,new_date_pg_172,new_real_photo,0,none,0,train
images/image_0174.jpeg,new_date_real,real_photo,173,KakaoTalk_Photo_2026-09-15-03-49-38 028.jpeg,KakaoTalk_Photo_2026-09-15-03-49-38 028.jpeg,173,new_date_pg_173,new_date_pg_173,new_real_photo,0,none,0,train
images/image_0175.jpeg,new_date_real,real_photo,174,KakaoTalk_Photo_2026-09-15-03-49-38 029.jpeg,KakaoTalk_Photo_2026-09-15-03-49-38 029.jpeg,174,new_date_pg_174,new_date_pg_174,new_real_photo,0,none,0,train
images/image_0176.jpeg,new_date_real,real_photo,175,KakaoTalk_Photo_2026-09-15-03-49-39 030.jpeg,KakaoTalk_Photo_2026-09-15-03-49-39 030.jpeg,175,new_date_pg_175,new_date_pg_175,new_real_photo,0,none,0,train
images/image_0177.jpeg,new_date_real,real_photo,176,KakaoTalk_Photo_2026-09-15-03-49-59 001.jpeg,KakaoTalk_Photo_2026-09-15-03-49-59 001.jpeg,176,new_date_pg_176,new_date_pg_176,new_real_photo,0,none,0,train
images/image_0178.jpeg,new_date_real,real_photo,177,KakaoTalk_Photo_2026-09-15-03-49-59 002.jpeg,KakaoTalk_Photo_2026-09-15-03-49-59 002.jpeg,177,new_date_pg_177,new_date_pg_177,new_real_photo,0,none,0,train
images/image_0179.jpeg,new_date_real,real_photo,178,KakaoTalk_Photo_2026-09-15-03-50-00 003.jpeg,KakaoTalk_Photo_2026-09-15-03-50-00 003.jpeg,178,new_date_pg_178,new_date_pg_178,new_real_photo,0,none,0,train
images/image_0180.jpeg,new_date_real,real_photo,179,KakaoTalk_Photo_2026-09-15-03-50-01 004.jpeg,KakaoTalk_Photo_2026-09-15-03-50-01 004.jpeg,179,new_date_pg_179,new_date_pg_179,new_real_photo,0,none,0,train
images/image_0181.jpeg,new_date_real,real_photo,180,KakaoTalk_Photo_2026-09-15-03-50-01 005.jpeg,KakaoTalk_Photo_2026-09-15-03-50-01 005.jpeg,180,new_date_pg_180,new_date_pg_180,new_real_photo,0,none,0,train
images/image_0182.jpeg,new_date_real,real_photo,181,KakaoTalk_Photo_2026-09-15-03-50-02 006.jpeg,KakaoTalk_Photo_2026-09-15-03-50-02 006.jpeg,181,new_date_pg_181,new_date_pg_181,new_real_photo,0,none,0,train
images/image_0183.jpeg,new_date_real,real_photo,182,KakaoTalk_Photo_2026-09-15-03-50-03 007.jpeg,KakaoTalk_Photo_2026-09-15-03-50-03 007.jpeg,182,new_date_pg_182,new_date_pg_182,new_real_photo,0,none,0,train
images/image_0184.jpeg,new_date_real,real_photo,183,KakaoTalk_Photo_2026-09-15-03-50-03 008.jpeg,KakaoTalk_Photo_2026-09-15-03-50-03 008.jpeg,183,new_date_pg_183,new_date_pg_183,new_real_photo,0,none,0,train
images/image_0185.jpeg,new_date_real,real_photo,184,KakaoTalk_Photo_2026-09-15-03-50-04 009.jpeg,KakaoTalk_Photo_2026-09-15-03-50-04 009.jpeg,184,new_date_pg_184,new_date_pg_184,new_real_photo,0,none,0,train
images/image_0186.jpeg,new_date_real,real_photo,185,KakaoTalk_Photo_2026-09-15-03-50-05 010.jpeg,KakaoTalk_Photo_2026-09-15-03-50-05 010.jpeg,185,new_date_pg_185,new_date_pg_185,new_real_photo,0,none,0,train
images/image_0187.jpeg,new_date_real,real_photo,186,KakaoTalk_Photo_2026-09-15-03-50-06 011.jpeg,KakaoTalk_Photo_2026-09-15-03-50-06 011.jpeg,186,new_date_pg_186,new_date_pg_186,new_real_photo,0,none,0,train
images/image_0188.jpeg,new_date_real,real_photo,187,KakaoTalk_Photo_2026-09-15-03-50-06 012.jpeg,KakaoTalk_Photo_2026-09-15-03-50-06 012.jpeg,187,new_date_pg_187,new_date_pg_187,new_real_photo,0,none,0,train
images/image_0189.jpeg,new_date_real,real_photo,188,KakaoTalk_Photo_2026-09-15-03-50-07 013.jpeg,KakaoTalk_Photo_2026-09-15-03-50-07 013.jpeg,188,new_date_pg_188,new_date_pg_188,new_real_photo,0,none,0,train
images/image_0190.jpeg,new_date_real,real_photo,189,KakaoTalk_Photo_2026-09-15-03-50-08 014.jpeg,KakaoTalk_Photo_2026-09-15-03-50-08 014.jpeg,189,new_date_pg_189,new_date_pg_189,new_real_photo,0,none,0,train
images/image_0191.jpeg,new_date_real,real_photo,190,KakaoTalk_Photo_2026-09-15-03-50-09 015.jpeg,KakaoTalk_Photo_2026-09-15-03-50-09 015.jpeg,190,new_date_pg_190,new_date_pg_190,new_real_photo,0,none,0,train
images/image_0192.jpeg,new_date_real,real_photo,191,KakaoTalk_Photo_2026-09-15-03-50-09 016.jpeg,KakaoTalk_Photo_2026-09-15-03-50-09 016.jpeg,191,new_date_pg_191,new_date_pg_191,new_real_photo,0,none,0,train
images/image_0193.jpeg,new_date_real,real_photo,192,KakaoTalk_Photo_2026-09-15-03-50-10 017.jpeg,KakaoTalk_Photo_2026-09-15-03-50-10 017.jpeg,192,new_date_pg_192,new_date_pg_192,new_real_photo,0,none,0,train
images/image_0194.jpeg,new_date_real,real_photo,193,KakaoTalk_Photo_2026-09-15-03-50-10 018.jpeg,KakaoTalk_Photo_2026-09-15-03-50-10 018.jpeg,193,new_date_pg_193,new_date_pg_193,new_real_photo,0,none,0,train
images/image_0195.jpeg,new_date_real,real_photo,194,KakaoTalk_Photo_2026-09-15-03-50-11 019.jpeg,KakaoTalk_Photo_2026-09-15-03-50-11 019.jpeg,194,new_date_pg_194,new_date_pg_194,new_real_photo,0,none,0,train
images/image_0196.jpeg,new_date_real,real_photo,195,KakaoTalk_Photo_2026-09-15-03-50-12 020.jpeg,KakaoTalk_Photo_2026-09-15-03-50-12 020.jpeg,195,new_date_pg_195,new_date_pg_195,new_real_photo,0,none,0,train
images/image_0197.jpeg,new_date_real,real_photo,196,KakaoTalk_Photo_2026-09-15-03-50-12 021.jpeg,KakaoTalk_Photo_2026-09-15-03-50-12 021.jpeg,196,new_date_pg_196,new_date_pg_196,new_real_photo,0,none,0,train
images/image_0198.jpeg,new_date_real,real_photo,197,KakaoTalk_Photo_2026-09-15-03-50-13 022.jpeg,KakaoTalk_Photo_2026-09-15-03-50-13 022.jpeg,197,new_date_pg_197,new_date_pg_197,new_real_photo,0,none,0,train
images/image_0199.jpeg,new_date_real,real_photo,198,KakaoTalk_Photo_2026-09-15-03-50-13 023.jpeg,KakaoTalk_Photo_2026-09-15-03-50-13 023.jpeg,198,new_date_pg_198,new_date_pg_198,new_real_photo,0,none,0,train
images/image_0200.jpeg,new_date_real,real_photo,199,KakaoTalk_Photo_2026-09-15-03-50-14 024.jpeg,KakaoTalk_Photo_2026-09-15-03-50-14 024.jpeg,199,new_date_pg_199,new_date_pg_199,new_real_photo,0,none,0,train
images/image_0201.jpeg,new_date_real,real_photo,200,KakaoTalk_Photo_2026-09-15-03-50-14 025.jpeg,KakaoTalk_Photo_2026-09-15-03-50-14 025.jpeg,200,new_date_pg_200,new_date_pg_200,new_real_photo,0,none,0,train
images/image_0202.jpeg,new_date_real,real_photo,201,KakaoTalk_Photo_2026-09-15-03-50-15 026.jpeg,KakaoTalk_Photo_2026-09-15-03-50-15 026.jpeg,201,new_date_pg_201,new_date_pg_201,new_real_photo,0,none,0,train
images/image_0203.jpeg,new_date_real,real_photo,202,KakaoTalk_Photo_2026-09-15-03-50-16 027.jpeg,KakaoTalk_Photo_2026-09-15-03-50-16 027.jpeg,202,new_date_pg_202,new_date_pg_202,new_real_photo,0,none,0,train
images/image_0204.jpeg,new_date_real,real_photo,203,KakaoTalk_Photo_2026-09-15-03-50-16 028.jpeg,KakaoTalk_Photo_2026-09-15-03-50-16 028.jpeg,203,new_date_pg_203,new_date_pg_203,new_real_photo,0,none,0,train
images/image_0205.jpeg,new_date_real,real_photo,204,KakaoTalk_Photo_2026-09-15-03-50-17 029.jpeg,KakaoTalk_Photo_2026-09-15-03-50-17 029.jpeg,204,new_date_pg_204,new_date_pg_204,new_real_photo,0,none,0,train
images/image_0206.jpeg,new_date_real,real_photo,205,KakaoTalk_Photo_2026-09-15-03-50-18 030.jpeg,KakaoTalk_Photo_2026-09-15-03-50-18 030.jpeg,205,new_date_pg_205,new_date_pg_205,new_real_photo,0,none,0,train
images/image_0207.jpeg,new_date_augmented,real_photo_augmentation,0,aug_0001__from_000_KakaoTalk_260915_021729_01.jpeg,KakaoTalk_260915_021729_01.jpeg,0,new_date_pg_000,new_date_pg_000,new_real_photo_aug,1,mild_rotation,270,train
images/image_0208.jpeg,new_date_augmented,real_photo_augmentation,2,aug_0002__from_002_KakaoTalk_260915_021729_21.jpeg,KakaoTalk_260915_021729_21.jpeg,2,new_date_pg_002,new_date_pg_002,new_real_photo_aug,1,mild_perspective,270,train
images/image_0209.jpeg,new_date_augmented,real_photo_augmentation,5,aug_0003__from_005_KakaoTalk_260915_021729_51.jpeg,KakaoTalk_260915_021729_51.jpeg,5,new_date_pg_005,new_date_pg_005,new_real_photo_aug,1,mild_rotation_brightness_contrast,270,train
images/image_0210.jpeg,new_date_augmented,real_photo_augmentation,7,aug_0004__from_007_KakaoTalk_260915_021730_71.jpeg,KakaoTalk_260915_021730_71.jpeg,7,new_date_pg_007,new_date_pg_007,new_real_photo_aug,1,mild_blur_brightness,270,train
images/image_0211.jpeg,new_date_augmented,real_photo_augmentation,10,aug_0005__from_010_KakaoTalk_260915_021731_101.jpeg,KakaoTalk_260915_021731_101.jpeg,10,new_date_pg_010,new_date_pg_010,new_real_photo_aug,1,mild_rotation,270,train
images/image_0212.jpeg,new_date_augmented,real_photo_augmentation,12,aug_0006__from_012_KakaoTalk_260915_021731_121.jpeg,KakaoTalk_260915_021731_121.jpeg,12,new_date_pg_012,new_date_pg_012,new_real_photo_aug,1,mild_perspective,270,train
images/image_0213.jpeg,new_date_augmented,real_photo_augmentation,14,aug_0007__from_014_KakaoTalk_260915_021731_141.jpeg,KakaoTalk_260915_021731_141.jpeg,14,new_date_pg_014,new_date_pg_014,new_real_photo_aug,1,mild_rotation_brightness_contrast,270,train
images/image_0214.jpeg,new_date_augmented,real_photo_augmentation,17,aug_0008__from_017_KakaoTalk_260915_021732_171.jpeg,KakaoTalk_260915_021732_171.jpeg,17,new_date_pg_017,new_date_pg_017,new_real_photo_aug,1,mild_blur_brightness,270,train
images/image_0215.jpeg,new_date_augmented,real_photo_augmentation,19,aug_0009__from_019_KakaoTalk_260915_021733_191.jpeg,KakaoTalk_260915_021733_191.jpeg,19,new_date_pg_019,new_date_pg_019,new_real_photo_aug,1,mild_rotation,270,train
images/image_0216.jpeg,new_date_augmented,real_photo_augmentation,22,aug_0010__from_022_KakaoTalk_260915_021733_221.jpeg,KakaoTalk_260915_021733_221.jpeg,22,new_date_pg_022,new_date_pg_022,new_real_photo_aug,1,mild_perspective,270,train
images/image_0217.jpeg,new_date_augmented,real_photo_augmentation,24,aug_0011__from_024_KakaoTalk_260915_021734_241.jpeg,KakaoTalk_260915_021734_241.jpeg,24,new_date_pg_024,new_date_pg_024,new_real_photo_aug,1,mild_rotation_brightness_contrast,270,train
images/image_0218.jpeg,new_date_augmented,real_photo_augmentation,27,aug_0012__from_027_KakaoTalk_260915_021734_271.jpeg,KakaoTalk_260915_021734_271.jpeg,27,new_date_pg_027,new_date_pg_027,new_real_photo_aug,1,mild_blur_brightness,270,train
images/image_0219.jpeg,new_date_augmented,real_photo_augmentation,29,aug_0013__from_029_KakaoTalk_260915_021735_291.jpeg,KakaoTalk_260915_021735_291.jpeg,29,new_date_pg_029,new_date_pg_029,new_real_photo_aug,1,mild_rotation,270,train
images/image_0220.jpeg,new_date_augmented,real_photo_augmentation,31,aug_0014__from_031_KakaoTalk_260915_021755_11.jpeg,KakaoTalk_260915_021755_11.jpeg,31,new_date_pg_031,new_date_pg_031,new_real_photo_aug,1,mild_perspective,270,train
images/image_0221.jpeg,new_date_augmented,real_photo_augmentation,34,aug_0015__from_034_KakaoTalk_260915_021756_41.jpeg,KakaoTalk_260915_021756_41.jpeg,34,new_date_pg_034,new_date_pg_034,new_real_photo_aug,1,mild_rotation_brightness_contrast,270,train
images/image_0222.jpeg,new_date_augmented,real_photo_augmentation,36,aug_0016__from_036_KakaoTalk_260915_021757_61.jpeg,KakaoTalk_260915_021757_61.jpeg,36,new_date_pg_036,new_date_pg_036,new_real_photo_aug,1,mild_blur_brightness,270,train
images/image_0223.jpeg,new_date_augmented,real_photo_augmentation,39,aug_0017__from_039_KakaoTalk_260915_021758_111.jpeg,KakaoTalk_260915_021758_111.jpeg,39,new_date_pg_039,new_date_pg_039,new_real_photo_aug,1,mild_rotation,270,train
images/image_0224.jpeg,new_date_augmented,real_photo_augmentation,41,aug_0018__from_041_KakaoTalk_260915_021758_91.jpeg,KakaoTalk_260915_021758_91.jpeg,41,new_date_pg_041,new_date_pg_041,new_real_photo_aug,1,mild_perspective,270,train
images/image_0225.jpeg,new_date_augmented,real_photo_augmentation,43,aug_0019__from_043_KakaoTalk_260915_021759_131.jpeg,KakaoTalk_260915_021759_131.jpeg,43,new_date_pg_043,new_date_pg_043,new_real_photo_aug,1,mild_rotation_brightness_contrast,270,train
images/image_0226.jpeg,new_date_augmented,real_photo_augmentation,46,aug_0020__from_046_KakaoTalk_260915_021834_01.jpeg,KakaoTalk_260915_021834_01.jpeg,46,new_date_pg_046,new_date_pg_046,new_real_photo_aug,1,mild_blur_brightness,270,train
images/image_0227.jpeg,new_date_augmented,real_photo_augmentation,48,aug_0021__from_048_KakaoTalk_260915_021835_21.jpeg,KakaoTalk_260915_021835_21.jpeg,48,new_date_pg_048,new_date_pg_048,new_real_photo_aug,1,mild_rotation,270,train
images/image_0228.jpeg,new_date_augmented,real_photo_augmentation,51,aug_0022__from_051_KakaoTalk_260915_021835_51.jpeg,KakaoTalk_260915_021835_51.jpeg,51,new_date_pg_051,new_date_pg_051,new_real_photo_aug,1,mild_perspective,270,train
images/image_0229.jpeg,new_date_augmented,real_photo_augmentation,53,aug_0023__from_053_KakaoTalk_260915_021836_101.jpeg,KakaoTalk_260915_021836_101.jpeg,53,new_date_pg_053,new_date_pg_053,new_real_photo_aug,1,mild_rotation_brightness_contrast,270,train
images/image_0230.jpeg,new_date_augmented,real_photo_augmentation,55,aug_0024__from_055_KakaoTalk_260915_021836_81.jpeg,KakaoTalk_260915_021836_81.jpeg,55,new_date_pg_055,new_date_pg_055,new_real_photo_aug,1,mild_blur_brightness,270,train
images/image_0231.jpeg,new_date_augmented,real_photo_augmentation,58,aug_0025__from_058_KakaoTalk_260915_021837_121.jpeg,KakaoTalk_260915_021837_121.jpeg,58,new_date_pg_058,new_date_pg_058,new_real_photo_aug,1,mild_rotation,270,train
images/image_0232.jpeg,new_date_augmented,real_photo_augmentation,60,aug_0026__from_060_KakaoTalk_260915_021837_141.jpeg,KakaoTalk_260915_021837_141.jpeg,60,new_date_pg_060,new_date_pg_060,new_real_photo_aug,1,mild_perspective,270,train
images/image_0233.jpeg,new_date_augmented,real_photo_augmentation,63,aug_0027__from_063_KakaoTalk_260915_021838_171.jpeg,KakaoTalk_260915_021838_171.jpeg,63,new_date_pg_063,new_date_pg_063,new_real_photo_aug,1,mild_rotation_brightness_contrast,270,train
images/image_0234.jpeg,new_date_augmented,real_photo_augmentation,65,aug_0028__from_065_KakaoTalk_260915_021838_191.jpeg,KakaoTalk_260915_021838_191.jpeg,65,new_date_pg_065,new_date_pg_065,new_real_photo_aug,1,mild_blur_brightness,270,train
images/image_0235.jpeg,new_date_augmented,real_photo_augmentation,68,aug_0029__from_068_KakaoTalk_260915_021839_221.jpeg,KakaoTalk_260915_021839_221.jpeg,68,new_date_pg_068,new_date_pg_068,new_real_photo_aug,1,mild_rotation,270,train
